Date,County,Location,VIN #,Occurrence Report,Clean Certificate,Case #,Lab #,Residence,Outbuilding,Vehicle,Hotel/Motel,Open - No Structure,Business,Other,Red P,Nazi,OnePot
01/02/2007 12:00:00 AM,Jay (38),"7887 S CR 200 E
Portland, IN
(40.32285454300046, -84.93889686799969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0001.pdf,,25-15438,07CL0001,false,false,false,false,true,false,false,false,false,false
01/02/2007 12:00:00 AM,Decatur (16),"473 S CR 350 W
Greensburg, IN
(39.32879052400045, -85.54619606699964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0004.pdf,,42-26739,07CL0004,false,false,false,false,true,false,false,false,false,false
01/04/2007 12:00:00 AM,Noble (57),"W/O 0285 W 1050 N
Rome City, IN
(41.501857749000465, -85.42820326299966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0003.pdf,,22-41707,07CL0003,false,false,false,false,true,false,false,false,false,false
01/04/2007 12:00:00 AM,Marshall (50),"Linden Rd N of 7th Rd
Plymouth, IN
(41.34309160000049, -86.30948673999967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0005.pdf,,24-27970,07CL0005,false,false,false,false,true,false,false,false,false,false
01/05/2007 12:00:00 AM,Clinton (12),"7227 N CR 830 E
Forest, IN
(40.391460535000476, -86.35181504999969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0006.pdf,,14F36720,07CL0006,true,false,false,false,false,false,false,false,false,false
01/05/2007 12:00:00 AM,Vanderburgh (82),"4502 E Morgan Ave
Evansville, IN
(37.991287474000444, -87.49735025499967)",,,,,NON-ISP,false,false,false,false,false,false,false,false,false,false
01/05/2007 12:00:00 AM,Clay (11),"1390 W SR 246
Clay City, IN
(39.263698124000484, -87.13584027199965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0007.pdf,,32-27262,07CL0007,false,false,false,false,true,false,false,false,false,false
01/06/2007 12:00:00 AM,Clay (11),"6440 Public Rd
Coalmont, IN
(39.193275584000446, -87.22967412199966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0008.pdf,,32-27265,07CL0008,false,false,false,false,true,false,true,false,false,false
01/08/2007 12:00:00 AM,St Joseph (71),"SR 23 &amp; SR 4
North Liberty, IN
(41.5346537800005, -86.42613815799967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0011.pdf,,24F27983,07CL0011,false,false,true,false,false,false,false,false,false,false
01/08/2007 12:00:00 AM,Miami (52),"10643 S 500 E
Amboy, IN
(40.58696771400048, -85.97688856399964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0009.pdf,,16F17039,07CL0009,false,false,false,false,true,false,false,false,false,false
01/08/2007 12:00:00 AM,Bartholomew (3),"Hege Ave and Kentucky Ave
Columbus, IN
(39.194613914000456, -85.90323763099968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0012.pdf,,43F24652,07CL0012,false,false,true,false,false,false,false,false,false,false
01/08/2007 12:00:00 AM,Marshall (50),"4B Rd and Pine
Plymouth, IN
(41.412503116000494, -86.34825825099966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0010.pdf,,24-27984,07CL0010,false,false,false,false,true,false,false,false,false,false
01/09/2007 12:00:00 AM,Vigo (84),"9501 Harrold Dr
Lewis, IN
(39.26642327100046, -87.27104095399966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0015.pdf,,32F27269,07CL0015,false,true,false,false,false,false,false,false,false,false
01/09/2007 12:00:00 AM,Clay (11),"13273 Railroad
Coalmont, IN
(39.19370247600045, -87.23097889799965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0014.pdf,,32F27268,07CL0014,true,false,false,false,true,false,false,false,false,false
01/09/2007 12:00:00 AM,Harrison (31),"1274 Charles St
Corydon, IN
(38.21944964300047, -86.11791566899967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0016.pdf,,45-46530,07CL0016,false,false,true,false,false,false,false,false,false,false
01/09/2007 12:00:00 AM,Marshall (50),"19th 100 M W of Fir
Bremen, IN
(41.446523207000496, -86.14703940199968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0013.pdf,,24-27985,07CL0013,false,false,false,false,true,false,false,false,false,false
01/10/2007 12:00:00 AM,Noble (57),"509 W County Line Rd
Wolcottville, IN
(41.525893504000464, -85.37330078999969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0019.pdf,,22-41735,07CL0019,false,true,false,false,false,false,false,false,false,false
01/10/2007 12:00:00 AM,Harrison (31),"4675 Union Chapel Rd
Corydon, IN
(38.13405634200046, -86.13060805299966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0017.pdf,,45-46532,07CL0017,true,false,false,false,false,false,false,false,false,false
01/10/2007 12:00:00 AM,St Joseph (71),"55850 Currant Rd
Mishawaka, IN
(41.6835210480005, -86.12896374699966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0018.pdf,,24-27988,07CL0018,false,false,true,false,false,false,false,false,false,false
01/11/2007 12:00:00 AM,Bartholomew (3),"2212 Pennsylvania
Columbus, IN
(39.22066039900045, -85.90289642599964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0020.pdf,,43F24657,07CL0020,true,false,false,false,false,false,false,false,false,false
01/12/2007 12:00:00 AM,Carroll (8),"310 W Main
Delphi, IN
(40.58503466100046, -86.67683111499969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0059.pdf,,14F36739,07CL0059,false,false,true,false,false,false,false,false,false,false
01/12/2007 12:00:00 AM,Marshall (50),"9016 N King Dr
Plymouth, IN
(41.38344873500046, -86.26161162599965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0023.pdf,,24-27992,07CL0023,false,true,false,false,false,false,false,false,false,false
01/12/2007 12:00:00 AM,Elkhart (20),"3125 Clayton
Elkhart, IN
(41.65428074500045, -85.94111761399967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0024.pdf,,24F27993,07CL0024,false,false,true,false,false,false,false,false,false,false
01/12/2007 12:00:00 AM,Knox (42),"Bicknell Rd 1/4 Mi S of Park St
Bicknell, IN
(38.78029313900049, -87.30815846599967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0105.pdf,,35-26147,07CL0105,false,false,false,false,false,false,true,false,false,false
01/12/2007 12:00:00 AM,Jennings (40),"US 50 W CR 850 W
North Vernon, IN
(39.1101857970005, -85.61290075399967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0021.pdf,,43F24659,07CL0021,false,false,true,false,false,false,false,false,false,false
01/12/2007 12:00:00 AM,Clay (11),"Lower Bloomington Rd E of CR 575 W
Cory, IN
(39.38160241200046, -87.20205609899966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0050.pdf,,32F27278,07CL0050,false,false,false,false,true,false,false,false,false,false
01/12/2007 12:00:00 AM,Posey (65),"3229 SE Phillips Rd
Mt. Vernon, IN
(37.93453351600044, -87.89653822999969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0104.pdf,,35-26124,07CL0104,false,true,false,false,false,false,false,false,false,false
01/12/2007 12:00:00 AM,St Joseph (71),"211 W Marion St
Mishawaka, IN
(41.670463390000464, -86.18420989899965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0022.pdf,,24F27991,07CL0022,false,false,true,false,false,false,false,false,false,false
01/13/2007 12:00:00 AM,Kosciusko (43),"Armstrong Rd
North Webster, IN
(41.32532078200046, -85.69788745199969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0025.pdf,,24-27998,07CL0025,false,false,true,false,false,false,false,false,false,false
01/14/2007 12:00:00 AM,St Joseph (71),"66000 Rosewood Rd
North Liberty, IN
(41.52591550200049, -86.40315377899964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0026.pdf,,24F28000,07CL0026,false,false,false,false,true,false,false,false,false,false
01/14/2007 12:00:00 AM,Miami (52),"3978 E Daniels Rd
Peru, IN
(40.773167714000465, -85.99870289699965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0027.pdf,,16-17047,07CL0027,false,false,false,false,true,false,false,false,false,false
01/15/2007 12:00:00 AM,Washington (88),"3806 W Wheeler Hollow Rd
Vallonia, IN
(38.77299660900047, -86.16156756099969)",,,,,07CL0029,false,false,false,false,false,false,false,false,false,false
01/15/2007 12:00:00 AM,Bartholomew (3),"123 Washington St
Columbus, IN
(39.1997626160005, -85.92087547899968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0028.pdf,,43F24657,07CL0028,true,false,false,false,false,false,false,false,false,false
01/17/2007 12:00:00 AM,Porter (64),"2550 N Michigan St Rm 145
Plymouth, IN
(41.36408713600048, -86.31221681099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0031.pdf,,24F28007,07CL0031,false,false,false,true,false,false,false,false,false,false
01/17/2007 12:00:00 AM,Sullivan (77),"Parke St N of CR 600 N
Shelburn, IN
(39.181353566000496, -87.40196998399966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0030.pdf,,32-27286,07CL0030,false,false,false,false,true,false,false,false,false,false
01/19/2007 12:00:00 AM,Whitley (92),"101 W Market St
Columbia City, IN
(41.155902728000456, -85.48884008699969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0035.pdf,,22-41760,07CL0035,false,false,false,false,true,false,false,false,false,false
01/19/2007 12:00:00 AM,Martin (51),"True Love Chruch Rd
Loogootee, IN
(38.57669771600047, -86.88591387899965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0034.pdf,,34-32221,07CL0034,false,false,false,false,true,false,false,false,false,false
01/19/2007 12:00:00 AM,Noble (57),"175 N W of 600 E
Albion, IN
(41.39509100400045, -85.42397836599969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0032.pdf,,22-41756,07CL0032,false,false,false,false,true,false,false,false,false,false
01/19/2007 12:00:00 AM,LaGrange (44),"0875 S SR 9
LaGrange, IN
(41.6288824720005, -85.41616467699964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0033.pdf,,22F41758,07CL0033,false,false,true,false,false,false,false,false,false,false
01/20/2007 12:00:00 AM,Marshall (50),"Pine Rd S of 4B Rd
Plymouth, IN
(41.34309160000049, -86.30948673999967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0036.pdf,,24-28014,07CL0036,false,false,false,false,true,false,false,false,false,false
01/20/2007 12:00:00 AM,Montgomery (54),"CR 640 S @ CR 600 W
Crawfordsville, IN
(40.04228024100047, -86.90137689899967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0037.pdf,,14F36753,07CL0037,false,false,false,false,true,false,false,false,false,false
01/20/2007 12:00:00 AM,Sullivan (77),"406 E Hampton
Farmersburg, IN
(39.25217300200046, -87.37558056999967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0060.pdf,,32F27297,07CL0060,true,false,false,false,false,false,false,false,false,false
01/22/2007 12:00:00 AM,Marshall (50),"122 S Center St
Plymouth, IN
(41.33964425000045, -86.31031032699968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0038.pdf,,24F28019,07CL0038,false,false,false,false,false,false,true,false,false,false
01/23/2007 12:00:00 AM,Knox (42),"Cr 125 W 2 Mi S of CR 150 S
Princeton, IN
(38.35522268000045, -87.56563658099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0039.pdf,,35-26154,07CL0039,false,false,false,false,true,false,false,false,false,false
01/23/2007 12:00:00 AM,Vermillion (83),"335 S 3rd St
Clinton, IN
(39.65752961300046, -87.39970589399968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0061.pdf,,32F27303,07CL0061,false,false,true,false,false,false,false,false,false,false
01/23/2007 12:00:00 AM,Vermillion (83),"Runyan Rd
Blanford, IN
(39.66820430300049, -87.52067583199965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0062.pdf,,32-27304,07CL0062,false,false,false,false,true,false,false,false,false,false
01/24/2007 12:00:00 AM,Randolph (68),"6213 W CR 600 N
Ridgeville, IN
(40.25093648800049, -85.00693066699966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0040.pdf,,25-15465,07CL0040,false,false,false,false,true,false,false,false,false,false
01/24/2007 12:00:00 AM,Clay (11),"Lower Bloomington Rd
Cory, IN
(39.41165695500047, -87.19834329899965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0063.pdf,,32F27309,07CL0063,false,false,false,false,true,false,false,false,false,false
01/24/2007 12:00:00 AM,Warren (86),"29 2nd St
Williamsport, IN
(40.2878909690005, -87.29508603399967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0151.pdf,,14F36756,07CL0151,false,false,false,false,false,false,true,false,false,false
01/24/2007 12:00:00 AM,Randolph (68),"6213 W CR 600 N
Ridgeville, IN
(40.25093648800049, -85.00693066699966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0041.pdf,,25-15464,07CL0041,false,false,false,false,true,false,false,false,false,false
01/25/2007 12:00:00 AM,Sullivan (77),"Sawmill Rd
Farmersburg, IN
(39.24821180700047, -87.38431672799965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0064.pdf,,32-27312,07CL0064,false,false,false,false,true,false,false,false,false,false
01/25/2007 12:00:00 AM,Noble (57),"S of 9679 N Cr 100 W
Wawaka, IN
(41.490918294000494, -85.44076228099965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0042.pdf,,22-41778,07CL0042,false,false,false,false,true,false,false,false,false,false
01/26/2007 12:00:00 AM,Miami (52),"330 Jackson Ave
Peru, IN
(40.76824747000046, -86.06132134699965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0058.pdf,,16-17066,07CL0058,true,false,false,false,false,false,false,false,false,false
01/26/2007 12:00:00 AM,Decatur (16),"200 S CR 650 S
Greensburg, IN
(39.24049195200047, -85.47885824999969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0044.pdf,,42-26814,07CL0044,false,false,false,false,true,false,false,false,false,false
01/26/2007 12:00:00 AM,Orange (59),"4838 S CR 950 W
French Lick, IN
(38.483324910000476, -86.63418079199965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0043.pdf,,34-32253,07CL0043,true,false,false,false,false,false,false,false,false,false
01/27/2007 12:00:00 AM,Dekalb (17),"CR 4 West of CR 17
Ashley, IN
(41.52707025400048, -85.06468985599969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0045.pdf,,22-41781,07CL0045,false,false,false,false,true,false,false,false,false,false
01/29/2007 12:00:00 AM,Jay (38),"1001 W High St
Redkey, IN
(40.349783654000476, -85.16215090799966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0046.pdf,,25-15471,07CL0046,false,false,false,false,true,false,false,false,false,false
01/30/2007 12:00:00 AM,Bartholomew (3),"8550 S CR 525 E
elizabethtown, IN
(39.12520039700047, -85.81322792899965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0047.pdf,,43-24706,07CL0047,false,false,false,false,true,false,false,false,false,false
01/31/2007 12:00:00 AM,Jefferson (39),"3705 N Shun Pk
Madison, IN
(38.7363328080005, -85.38053610799966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0048.pdf,,42-26825,07CL0048,false,false,true,false,false,false,false,false,false,false
02/01/2007 12:00:00 AM,Bartholomew (3),"CR 950 S and CR 150
Columbus, IN
(39.20150037700046, -85.91867613099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0076.pdf,,43-24712,07CL0076,false,false,false,false,true,false,false,false,false,false
02/01/2007 12:00:00 AM,St Joseph (71),"802 E 9th St
Mishawaka, IN
(41.65445819500047, -86.16890068199967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0051.pdf,,24F28047,07CL0051,false,true,false,false,false,false,false,false,false,false
02/01/2007 12:00:00 AM,Jasper (37),"132 Dogwood
DeMotte, IN
(41.2033202770005, -87.20358752899966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0049.pdf,,13F72061,07CL0049,true,false,false,false,false,false,false,false,false,false
02/01/2007 12:00:00 AM,Bartholomew (3),"CR 400 S and CR 900 E
Columbus, IN
(39.20150037700046, -85.91867613099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0091.pdf,,43-24711,07CL0091,false,false,false,false,true,false,false,false,false,false
02/03/2007 12:00:00 AM,Bartholomew (3),"15624 S SR 58
Columbus, IN
(39.06278857200044, -86.04300582799965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0052.pdf,,43F24720,07CL0052,true,false,false,false,false,false,false,false,false,false
02/05/2007 12:00:00 AM,Jefferson (39),"704 Mulberry St
Madison, IN
(38.73948018800047, -85.37875569099964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0053.pdf,,42-26828,07CL0053,true,true,false,false,false,false,true,false,false,false
02/06/2007 12:00:00 AM,Cass (9),"2549 E CR 525 N
Logansport, IN
(40.8410981830005, -86.32745005099969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0057.pdf,,16F17089,07CL0057,true,false,false,false,false,false,false,false,false,false
02/07/2007 12:00:00 AM,Fulton (25),"130 N CR 1100 W
Kewanna, IN
(41.055770647000486, -86.45302170799965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0055.pdf,,16F17090,07CL0055,true,false,false,false,true,false,false,false,false,false
02/07/2007 12:00:00 AM,Bartholomew (3),"2710 E South St
Columbus, IN
(39.11375745300046, -85.89175155599969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0054.pdf,,43F24725,07CL0054,true,true,false,false,false,false,false,false,false,false
02/07/2007 12:00:00 AM,Pulaski (66),"441 S 80 E
Winamac, IN
(41.04936619600045, -86.58696912599964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0056.pdf,,13F72065,07CL0056,false,true,false,false,false,false,false,false,false,false
02/09/2007 12:00:00 AM,Jackson (36),"22038 Redding Woods Rd E of US 31
Seymour, IN
(38.95720187700044, -85.88919952899965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0065.pdf,,43-24727,07CL0065,false,false,true,false,false,false,false,false,false,false
02/09/2007 12:00:00 AM,Allen (2),"NE corner of Holmes and Franke Road
Fort Wayne, IN
(41.080263035000485, -85.13830990099967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0066.pdf,,22-41819,07CL0066,false,false,false,false,true,false,false,false,false,false
02/10/2007 12:00:00 AM,Noble (57),"2918 S Lima Rd
Kendallville, IN
(41.40356150600047, -85.25418711299966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0067.pdf,,22-41822,07CL0067,true,false,false,false,false,false,false,false,false,false
02/11/2007 12:00:00 AM,Washington (88),"11995 Shepard Rd
Hardinsburg, IN
(38.461141935000455, -86.27921962899967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0068.pdf,,45F46661,07CL0068,true,false,false,false,false,false,false,false,false,false
02/11/2007 12:00:00 AM,Posey (65),"1600 blk Holler Rd
Mt. Vernon, IN
(37.93453351600044, -87.89653822999969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/PO07-007D.pdf,,PO 07-007D,NON-ISP,false,false,false,false,true,false,false,false,false,false
02/12/2007 12:00:00 AM,Madison (48),"2413 S A St
Elwood, IN
(40.2760433790005, -85.82931055699964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0069.pdf,,51F16027,07CL0069,false,true,false,false,false,false,false,false,false,false
02/12/2007 12:00:00 AM,Randolph (68),"6213 W CR 800 N
Ridgeville, IN
(40.27927859900046, -85.09137536399965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0070.pdf,,25-15486,07CL0070,false,false,false,false,true,false,false,false,false,false
02/13/2007 12:00:00 AM,Perry (62),"Alamo Rd
St. Marks, IN
(38.3054206220005, -86.81974904299966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0109.pdf,,34-32332,07CL0109,false,false,false,false,true,false,false,false,false,false
02/13/2007 12:00:00 AM,Elkhart (20),"2035 Frances Ave
Elkhart, IN
(41.66730959500046, -85.96301788199969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0072.pdf,,24F28080,07CL0072,true,false,false,false,false,false,false,false,false,false
02/14/2007 12:00:00 AM,Harrison (31),"11000 blk Lambs Ridge
Elizabeth, IN
(38.12084350300046, -85.97399835199968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0073.pdf,,45-46670,07CL0073,false,false,true,false,false,false,false,false,false,false
02/14/2007 12:00:00 AM,Steuben (76),"419 Northcrest Rd
Angola, IN
(41.66345937900047, -84.99760879399969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0074.pdf,,22F41836,07CL0074,true,false,false,false,false,false,false,false,false,false
02/16/2007 12:00:00 AM,Lake (45),"776 E South St. Apt 4
Crown Point&nbsp;, IN
",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0075.pdf,,13F72076,07CL0075,true,false,false,false,false,false,false,false,false,false
02/18/2007 12:00:00 AM,Cass (9),"700 E N of 900 N
Logansport, IN
(40.756437734000485, -86.35884512099966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0077.pdf,,16-17112,07CL0077,false,false,false,false,true,false,false,false,false,false
02/20/2007 12:00:00 AM,St Joseph (71),"3/4 Mi S of 21860 Quinn Rd
Lakeville, IN
(41.52087301300048, -86.28988105499968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0078.pdf,,24-28098,07CL0078,false,false,false,false,true,false,false,false,false,false
02/20/2007 12:00:00 AM,Knox (42),"625 E Jefferson St
Wheatland, IN
(38.661741797000445, -87.30147304399969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0127.pdf,,35F26247,07CL0127,false,false,true,false,false,false,false,false,false,false
02/20/2007 12:00:00 AM,Noble (57),"120&frac12; N Main St Apt B
Kendallville, IN
(41.44081100000045, -85.26504588999967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0079.pdf,,22-41854,07CL0079,true,false,false,false,false,false,false,false,false,false
02/21/2007 12:00:00 AM,Fulton (25),"SR 14 W of SR 17
Kewanna, IN
(41.01857208100046, -86.41499957499968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0081.pdf,,16-17121,07CL0081,false,false,false,false,true,false,false,false,false,false
02/21/2007 12:00:00 AM,Morgan (55),"S of SR 44 on Nast Chapel Rd
Martinsville, IN
(39.427862812000456, -86.42670982399966)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0381.pdf,,53-19959,07CL0381,false,false,false,false,true,false,false,false,false,false
02/21/2007 12:00:00 AM,Marshall (50),"SR 17 @ 19th Rd
Culver, IN
(41.200660866000476, -86.43352744599969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0304.pdf,,24-28102,07CL0304,false,false,false,false,false,false,true,false,false,false
02/21/2007 12:00:00 AM,LaGrange (44),"CR 690 S and 145 E
Wolcottville, IN
(41.541423232000454, -85.39662656899964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0080.pdf,,22F41861,07CL0080,false,false,true,false,true,false,false,false,false,false
02/22/2007 12:00:00 AM,Montgomery (54),"2355 E Overcoat Rd
Crawfordsville, IN
(40.064192911000475, -86.85965099599969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0082.pdf,,14F36803,07CL0082,true,false,false,false,false,false,false,false,false,false
02/22/2007 12:00:00 AM,Posey (65),"I-64 &amp; Wheeler Rd
Griffin, IN
(38.20449005900048, -87.91465740799964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0128.pdf,,35-26258,07CL0128,false,false,false,false,true,false,false,false,false,false
02/23/2007 12:00:00 AM,Elkhart (20),"2937 Arbutus
Elkhart, IN
(41.699967727000455, -86.02148072999967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0083.pdf,,24F28105,07CL0083,true,false,false,false,false,false,false,false,false,false
02/23/2007 12:00:00 AM,Miami (52),"463 Oak St
Peru, IN
(40.753734480000446, -86.08833198599967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0086.pdf,,16-17129,07CL0086,false,false,true,false,false,false,false,false,false,false
02/23/2007 12:00:00 AM,Floyd (22),"3342&frac12; Corydon Pk
New Albany, IN
(38.28551051800048, -85.82462790699964)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0084.pdf,,45F46701,07CL0084,false,true,false,false,false,false,false,false,false,false
02/23/2007 12:00:00 AM,Allen (2),"SR 101 S of Campbell Rd
Grabill, IN
(41.210263780000446, -84.96790834699965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0085.pdf,,22-41867,07CL0085,false,false,false,false,true,false,false,false,false,false
02/24/2007 12:00:00 AM,St Joseph (71),"121 S Michigan St. and 22819 Staton Rd
Lakeville, IN
(41.52427999000048, -86.27433756299968)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0088.pdf,,24F28111,07CL0088,true,false,true,false,true,false,false,false,false,false
02/24/2007 12:00:00 AM,St Joseph (71),"IN
(39.76691072200049, -86.14995579899966)",,,,,07CL0089,false,false,false,false,false,false,false,false,false,false
02/24/2007 12:00:00 AM,Harrison (31),"8000 blk of Union Chapel Rd
Central, IN
(38.096962989000474, -86.15894616299965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0087.pdf,,45-46711,07CL0087,false,false,false,false,true,false,false,false,false,false
02/25/2007 12:00:00 AM,Bartholomew (3),"10901 Georgetown Rd
Columbus, IN
(39.21828324100045, -86.04071739599965)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0090.pdf,,43F24754,07CL0090,false,true,false,false,false,false,false,false,false,false
02/26/2007 12:00:00 AM,Perry (62),"German Ridge Rd
Tell City, IN
(37.95228200300045, -86.76913861199967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0129.pdf,,34-32403,07CL0129,false,false,false,false,true,false,false,false,false,false
02/26/2007 12:00:00 AM,Montgomery (54),"775 N 1000 W
Wingate, IN
(40.164800958000455, -87.09193145799969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0093.pdf,,14F36813,07CL0093,false,true,false,false,false,false,false,false,false,false
02/26/2007 12:00:00 AM,St Joseph (71),"Rosewood 1/8 MI N of Quinn W side of woods
North Liberty, IN
(41.5346537800005, -86.42613815799967)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0092.pdf,,24F28114,07CL0092,false,false,false,false,true,false,false,false,false,false
02/27/2007 12:00:00 AM,Fayette (21),"CR 750 S W of SR 121
Connersville, IN
(39.64126000900046, -85.13773823499969)",,http://www.in.gov/meth/occurrencereports/2007occurrencepdf/scanned/0097.pdf,,41-18678,07CL0097,false,false,false,false,true,false,false,false,false,false
